date,security_id,symbol,name,sector,asset_type,open,high,low,close,volume,source,status
2026-04-05,s7,ITC,ITC Ltd,Consumer,EQUITY,504.211984,505.553647,502.970325,504.449003,713287,FINTRACE_SYNTHETIC,DEMO
2026-04-06,s7,ITC,ITC Ltd,Consumer,EQUITY,504.122552,505.515231,502.907796,504.361911,784558,FINTRACE_SYNTHETIC,DEMO
2026-04-07,s7,ITC,ITC Ltd,Consumer,EQUITY,503.572783,505.064402,502.555612,503.805089,855829,FINTRACE_SYNTHETIC,DEMO
2026-04-08,s7,ITC,ITC Ltd,Consumer,EQUITY,502.606234,503.955932,501.384318,502.82298,927100,FINTRACE_SYNTHETIC,DEMO
2026-04-09,s7,ITC,ITC Ltd,Consumer,EQUITY,501.302822,502.613474,500.076634,501.497135,998371,FINTRACE_SYNTHETIC,DEMO
2026-04-10,s7,ITC,ITC Ltd,Consumer,EQUITY,499.771179,501.186953,498.746252,499.9384,1069642,FINTRACE_SYNTHETIC,DEMO
2026-04-11,s7,ITC,ITC Ltd,Consumer,EQUITY,498.138269,499.428094,496.947163,498.276331,1140913,FINTRACE_SYNTHETIC,DEMO
2026-04-12,s7,ITC,ITC Ltd,Consumer,EQUITY,496.537282,497.719997,495.30913,496.646837,1212184,FINTRACE_SYNTHETIC,DEMO
2026-04-13,s7,ITC,ITC Ltd,Consumer,EQUITY,495.094958,496.409897,494.045119,495.179244,1283455,FINTRACE_SYNTHETIC,DEMO
2026-04-14,s7,ITC,ITC Ltd,Consumer,EQUITY,493.91953,495.15156,492.762156,493.983994,1354726,FINTRACE_SYNTHETIC,DEMO
2026-04-15,s7,ITC,ITC Ltd,Consumer,EQUITY,493.09046,494.174017,491.86198,493.142171,475997,FINTRACE_SYNTHETIC,DEMO
2026-04-16,s7,ITC,ITC Ltd,Consumer,EQUITY,492.650928,493.911551,491.573129,492.697834,547268,FINTRACE_SYNTHETIC,DEMO
2026-04-17,s7,ITC,ITC Ltd,Consumer,EQUITY,492.603797,493.840401,491.476472,492.653908,618539,FINTRACE_SYNTHETIC,DEMO
2026-04-18,s7,ITC,ITC Ltd,Consumer,EQUITY,492.911441,493.968845,491.679403,492.971996,689810,FINTRACE_SYNTHETIC,DEMO
2026-04-19,s7,ITC,ITC Ltd,Consumer,EQUITY,493.499444,494.776679,492.388442,493.576166,761081,FINTRACE_SYNTHETIC,DEMO
2026-04-20,s7,ITC,ITC Ltd,Consumer,EQUITY,494.263826,495.569024,493.162614,494.360314,832352,FINTRACE_SYNTHETIC,DEMO
2026-04-21,s7,ITC,ITC Ltd,Consumer,EQUITY,495.081097,496.212889,493.844566,495.19843,903623,FINTRACE_SYNTHETIC,DEMO
2026-04-22,s7,ITC,ITC Ltd,Consumer,EQUITY,495.820187,497.143341,494.674961,495.956769,974894,FINTRACE_SYNTHETIC,DEMO
2026-04-23,s7,ITC,ITC Ltd,Consumer,EQUITY,496.355112,497.734498,495.281543,496.506777,1046165,FINTRACE_SYNTHETIC,DEMO
2026-04-24,s7,ITC,ITC Ltd,Consumer,EQUITY,496.577164,497.789781,495.342774,496.737527,1117436,FINTRACE_SYNTHETIC,DEMO
2026-04-25,s7,ITC,ITC Ltd,Consumer,EQUITY,496.40547,497.730869,495.232936,496.566496,1188707,FINTRACE_SYNTHETIC,DEMO
2026-04-26,s7,ITC,ITC Ltd,Consumer,EQUITY,495.794904,497.183029,494.75643,495.947635,1259978,FINTRACE_SYNTHETIC,DEMO
2026-04-27,s7,ITC,ITC Ltd,Consumer,EQUITY,494.740598,495.957631,493.521441,494.875979,1331249,FINTRACE_SYNTHETIC,DEMO
2026-04-28,s7,ITC,ITC Ltd,Consumer,EQUITY,493.278631,494.518352,492.091264,493.388342,452520,FINTRACE_SYNTHETIC,DEMO
2026-04-29,s7,ITC,ITC Ltd,Consumer,EQUITY,491.482808,492.788645,490.487884,491.560036,523791,FINTRACE_SYNTHETIC,DEMO
2026-04-30,s7,ITC,ITC Ltd,Consumer,EQUITY,489.457867,490.598992,488.266829,489.497936,595062,FINTRACE_SYNTHETIC,DEMO
2026-05-01,s7,ITC,ITC Ltd,Consumer,EQUITY,487.329722,488.417249,486.138696,487.330526,666333,FINTRACE_SYNTHETIC,DEMO
2026-05-02,s7,ITC,ITC Ltd,Consumer,EQUITY,485.233703,486.445741,484.202998,485.195897,737604,FINTRACE_SYNTHETIC,DEMO
2026-05-03,s7,ITC,ITC Ltd,Consumer,EQUITY,483.301897,484.417367,482.072051,483.228832,808875,FINTRACE_SYNTHETIC,DEMO
2026-05-04,s7,ITC,ITC Ltd,Consumer,EQUITY,481.650797,482.693569,480.35782,481.548203,880146,FINTRACE_SYNTHETIC,DEMO
2026-05-05,s7,ITC,ITC Ltd,Consumer,EQUITY,480.370444,481.564797,479.2296,480.245887,951417,FINTRACE_SYNTHETIC,DEMO
2026-05-06,s7,ITC,ITC Ltd,Consumer,EQUITY,479.516079,480.647986,478.253415,479.378251,1022688,FINTRACE_SYNTHETIC,DEMO
2026-05-07,s7,ITC,ITC Ltd,Consumer,EQUITY,479.103118,480.107671,477.768151,478.961029,1093959,FINTRACE_SYNTHETIC,DEMO
2026-05-08,s7,ITC,ITC Ltd,Consumer,EQUITY,479.105917,480.286939,477.922155,478.968051,1165230,FINTRACE_SYNTHETIC,DEMO
2026-05-09,s7,ITC,ITC Ltd,Consumer,EQUITY,479.460446,480.613933,478.235298,479.333982,1236501,FINTRACE_SYNTHETIC,DEMO
2026-05-10,s7,ITC,ITC Ltd,Consumer,EQUITY,480.070616,481.0435,478.761207,479.960771,1307772,FINTRACE_SYNTHETIC,DEMO
2026-05-11,s7,ITC,ITC Ltd,Consumer,EQUITY,480.817657,481.988199,479.646819,480.727223,1379043,FINTRACE_SYNTHETIC,DEMO
2026-05-12,s7,ITC,ITC Ltd,Consumer,EQUITY,481.571644,482.748106,480.426096,481.500764,500314,FINTRACE_SYNTHETIC,DEMO
2026-05-13,s7,ITC,ITC Ltd,Consumer,EQUITY,482.204087,483.189801,480.945847,482.15028,571585,FINTRACE_SYNTHETIC,DEMO
2026-05-14,s7,ITC,ITC Ltd,Consumer,EQUITY,482.60036,483.756292,481.445893,482.558806,642856,FINTRACE_SYNTHETIC,DEMO
2026-05-15,s7,ITC,ITC Ltd,Consumer,EQUITY,482.670811,483.863615,481.588951,482.634861,714127,FINTRACE_SYNTHETIC,DEMO
2026-05-16,s7,ITC,ITC Ltd,Consumer,EQUITY,482.359469,483.379189,481.121883,482.321331,785398,FINTRACE_SYNTHETIC,DEMO
2026-05-17,s7,ITC,ITC Ltd,Consumer,EQUITY,481.64953,482.780462,480.464981,481.60107,856669,FINTRACE_SYNTHETIC,DEMO
2026-05-18,s7,ITC,ITC Ltd,Consumer,EQUITY,480.565095,481.76176,479.490148,480.49867,927940,FINTRACE_SYNTHETIC,DEMO
2026-05-19,s7,ITC,ITC Ltd,Consumer,EQUITY,479.168997,480.214345,477.896905,479.078246,999211,FINTRACE_SYNTHETIC,DEMO
2026-05-20,s7,ITC,ITC Ltd,Consumer,EQUITY,477.556911,478.652377,476.289426,477.437426,1070482,FINTRACE_SYNTHETIC,DEMO
2026-05-21,s7,ITC,ITC Ltd,Consumer,EQUITY,475.848329,477.037557,474.733069,475.698142,1141753,FINTRACE_SYNTHETIC,DEMO
2026-05-22,s7,ITC,ITC Ltd,Consumer,EQUITY,474.175243,475.240008,472.840628,473.995077,1213024,FINTRACE_SYNTHETIC,DEMO
2026-05-23,s7,ITC,ITC Ltd,Consumer,EQUITY,472.669613,473.725497,471.309165,472.462887,1284295,FINTRACE_SYNTHETIC,DEMO
2026-05-24,s7,ITC,ITC Ltd,Consumer,EQUITY,471.450836,472.628631,470.261174,471.223403,1355566,FINTRACE_SYNTHETIC,DEMO
2026-05-25,s7,ITC,ITC Ltd,Consumer,EQUITY,470.61438,471.698921,469.246759,470.374042,476837,FINTRACE_SYNTHETIC,DEMO
2026-05-26,s7,ITC,ITC Ltd,Consumer,EQUITY,470.222694,471.242685,468.817441,469.978529,548108,FINTRACE_SYNTHETIC,DEMO
2026-05-27,s7,ITC,ITC Ltd,Consumer,EQUITY,470.29924,471.469027,469.068096,470.060804,619379,FINTRACE_SYNTHETIC,DEMO
2026-05-28,s7,ITC,ITC Ltd,Consumer,EQUITY,470.826233,471.936177,469.496978,470.602718,690650,FINTRACE_SYNTHETIC,DEMO
2026-05-29,s7,ITC,ITC Ltd,Consumer,EQUITY,471.746285,472.73746,470.371716,471.545713,761921,FINTRACE_SYNTHETIC,DEMO
2026-05-30,s7,ITC,ITC Ltd,Consumer,EQUITY,472.967819,474.13447,471.765872,472.796342,833192,FINTRACE_SYNTHETIC,DEMO
2026-05-31,s7,ITC,ITC Ltd,Consumer,EQUITY,474.373718,475.513733,473.146404,474.235099,904463,FINTRACE_SYNTHETIC,DEMO
2026-06-01,s7,ITC,ITC Ltd,Consumer,EQUITY,475.832396,476.798793,474.538849,475.727712,975734,FINTRACE_SYNTHETIC,DEMO
2026-06-02,s7,ITC,ITC Ltd,Consumer,EQUITY,477.210233,478.373031,476.067338,477.137835,1047005,FINTRACE_SYNTHETIC,DEMO
2026-06-03,s7,ITC,ITC Ltd,Consumer,EQUITY,478.384188,479.551873,477.270429,478.339914,1118276,FINTRACE_SYNTHETIC,DEMO
2026-06-04,s7,ITC,ITC Ltd,Consumer,EQUITY,479.253387,480.230955,478.033699,479.231017,1189547,FINTRACE_SYNTHETIC,DEMO
2026-06-05,s7,ITC,ITC Ltd,Consumer,EQUITY,479.748585,480.89898,478.635759,479.740488,1260818,FINTRACE_SYNTHETIC,DEMO
2026-06-06,s7,ITC,ITC Ltd,Consumer,EQUITY,479.838608,481.023694,478.79467,479.836514,1332089,FINTRACE_SYNTHETIC,DEMO
2026-06-07,s7,ITC,ITC Ltd,Consumer,EQUITY,479.533135,480.544812,478.335995,479.528974,453360,FINTRACE_SYNTHETIC,DEMO
2026-06-08,s7,ITC,ITC Ltd,Consumer,EQUITY,478.881595,480.007544,477.740143,478.868303,524631,FINTRACE_SYNTHETIC,DEMO
2026-06-09,s7,ITC,ITC Ltd,Consumer,EQUITY,477.968248,479.158019,476.935259,477.940483,595902,FINTRACE_SYNTHETIC,DEMO
2026-06-10,s7,ITC,ITC Ltd,Consumer,EQUITY,476.903947,477.942383,475.682002,476.858627,667173,FINTRACE_SYNTHETIC,DEMO
2026-06-11,s7,ITC,ITC Ltd,Consumer,EQUITY,475.815346,476.908516,474.609274,475.751976,738444,FINTRACE_SYNTHETIC,DEMO
2026-06-12,s7,ITC,ITC Ltd,Consumer,EQUITY,474.83261,476.019169,473.788097,474.753351,809715,FINTRACE_SYNTHETIC,DEMO
2026-06-13,s7,ITC,ITC Ltd,Consumer,EQUITY,474.076767,475.139479,472.830797,473.986248,880986,FINTRACE_SYNTHETIC,DEMO
2026-06-14,s7,ITC,ITC Ltd,Consumer,EQUITY,473.647936,474.707853,472.397436,473.552832,952257,FINTRACE_SYNTHETIC,DEMO
2026-06-15,s7,ITC,ITC Ltd,Consumer,EQUITY,473.615546,474.798915,472.559109,473.523947,1023528,FINTRACE_SYNTHETIC,DEMO
2026-06-16,s7,ITC,ITC Ltd,Consumer,EQUITY,474.011472,475.102172,472.795038,473.932119,1094799,FINTRACE_SYNTHETIC,DEMO
2026-06-17,s7,ITC,ITC Ltd,Consumer,EQUITY,474.826755,475.858707,473.596005,474.768206,1166070,FINTRACE_SYNTHETIC,DEMO
2026-06-18,s7,ITC,ITC Ltd,Consumer,EQUITY,476.012211,477.19667,474.978865,475.982022,1237341,FINTRACE_SYNTHETIC,DEMO
2026-06-19,s7,ITC,ITC Ltd,Consumer,EQUITY,477.48288,478.611032,476.35947,477.486871,1308612,FINTRACE_SYNTHETIC,DEMO
2026-06-20,s7,ITC,ITC Ltd,Consumer,EQUITY,479.125886,480.176416,477.933455,479.167574,1379883,FINTRACE_SYNTHETIC,DEMO
2026-06-21,s7,ITC,ITC Ltd,Consumer,EQUITY,480.81096,482.078154,479.765011,480.891203,501154,FINTRACE_SYNTHETIC,DEMO
2026-06-22,s7,ITC,ITC Ltd,Consumer,EQUITY,482.40263,483.677843,481.293469,482.519522,572425,FINTRACE_SYNTHETIC,DEMO
2026-06-23,s7,ITC,ITC Ltd,Consumer,EQUITY,483.772909,484.906896,482.564083,483.921933,643696,FINTRACE_SYNTHETIC,DEMO
2026-06-24,s7,ITC,ITC Ltd,Consumer,EQUITY,484.813283,486.17049,483.727444,484.987705,714967,FINTRACE_SYNTHETIC,DEMO
2026-06-25,s7,ITC,ITC Ltd,Consumer,EQUITY,485.44484,486.820681,484.35758,485.636317,786238,FINTRACE_SYNTHETIC,DEMO
2026-06-26,s7,ITC,ITC Ltd,Consumer,EQUITY,485.625599,486.81376,484.412143,485.824931,857509,FINTRACE_SYNTHETIC,DEMO
2026-06-27,s7,ITC,ITC Ltd,Consumer,EQUITY,485.354317,486.717884,484.238376,485.552279,928780,FINTRACE_SYNTHETIC,DEMO
2026-06-28,s7,ITC,ITC Ltd,Consumer,EQUITY,484.670432,486.055344,483.616081,484.858604,1000051,FINTRACE_SYNTHETIC,DEMO
2026-06-29,s7,ITC,ITC Ltd,Consumer,EQUITY,483.650137,484.840286,482.446445,483.821652,1071322,FINTRACE_SYNTHETIC,DEMO
2026-06-30,s7,ITC,ITC Ltd,Consumer,EQUITY,482.398961,483.685193,481.26399,482.549108,1142593,FINTRACE_SYNTHETIC,DEMO
2026-07-01,s7,ITC,ITC Ltd,Consumer,EQUITY,481.041569,482.365468,480.027742,481.168181,1213864,FINTRACE_SYNTHETIC,DEMO
2026-07-02,s7,ITC,ITC Ltd,Consumer,EQUITY,479.709755,480.856136,478.52535,479.813353,1285135,FINTRACE_SYNTHETIC,DEMO
2026-07-03,s7,ITC,ITC Ltd,Consumer,EQUITY,478.529763,479.714741,477.381656,478.613446,1356406,FINTRACE_SYNTHETIC,DEMO
2026-07-04,s7,ITC,ITC Ltd,Consumer,EQUITY,477.610162,478.872766,476.636992,477.679244,477677,FINTRACE_SYNTHETIC,DEMO
2026-07-05,s7,ITC,ITC Ltd,Consumer,EQUITY,477.031414,478.160471,475.867529,477.092851,548948,FINTRACE_SYNTHETIC,DEMO
2026-07-06,s7,ITC,ITC Ltd,Consumer,EQUITY,476.838144,477.968849,475.675745,476.899802,620219,FINTRACE_SYNTHETIC,DEMO
2026-07-07,s7,ITC,ITC Ltd,Consumer,EQUITY,477.034838,478.296914,476.064953,477.104677,691490,FINTRACE_SYNTHETIC,DEMO
2026-07-08,s7,ITC,ITC Ltd,Consumer,EQUITY,477.585392,478.768059,476.438281,477.670633,762761,FINTRACE_SYNTHETIC,DEMO
2026-07-09,s7,ITC,ITC Ltd,Consumer,EQUITY,478.416538,479.564876,477.236072,478.522907,834032,FINTRACE_SYNTHETIC,DEMO
2026-07-10,s7,ITC,ITC Ltd,Consumer,EQUITY,479.42484,480.749677,478.416501,479.555953,905303,FINTRACE_SYNTHETIC,DEMO
2026-07-11,s7,ITC,ITC Ltd,Consumer,EQUITY,480.486575,481.773608,479.354598,480.643522,976574,FINTRACE_SYNTHETIC,DEMO
2026-07-12,s7,ITC,ITC Ltd,Consumer,EQUITY,481.469573,482.666899,480.271767,481.650747,1047845,FINTRACE_SYNTHETIC,DEMO
2026-07-13,s7,ITC,ITC Ltd,Consumer,EQUITY,482.24587,483.638584,481.198802,482.447053,1119116,FINTRACE_SYNTHETIC,DEMO
2026-07-14,s7,ITC,ITC Ltd,Consumer,EQUITY,482.703987,484.076678,481.592428,482.918686,1190387,FINTRACE_SYNTHETIC,DEMO
2026-07-15,s7,ITC,ITC Ltd,Consumer,EQUITY,482.759644,483.964821,481.55351,482.979645,1261658,FINTRACE_SYNTHETIC,DEMO
2026-07-16,s7,ITC,ITC Ltd,Consumer,EQUITY,482.363904,483.757923,481.285428,482.579994,1332929,FINTRACE_SYNTHETIC,DEMO
2026-07-17,s7,ITC,ITC Ltd,Consumer,EQUITY,481.507958,482.884506,480.427649,481.710746,454200,FINTRACE_SYNTHETIC,DEMO
2026-07-18,s7,ITC,ITC Ltd,Consumer,EQUITY,480.224103,481.380533,479.024004,480.404857,525471,FINTRACE_SYNTHETIC,DEMO
2026-07-19,s7,ITC,ITC Ltd,Consumer,EQUITY,478.582814,479.884737,477.484145,478.734239,596742,FINTRACE_SYNTHETIC,DEMO
2026-07-20,s7,ITC,ITC Ltd,Consumer,EQUITY,476.686186,477.979178,475.647231,476.803069,668013,FINTRACE_SYNTHETIC,DEMO
2026-07-21,s7,ITC,ITC Ltd,Consumer,EQUITY,474.658377,475.735497,473.47663,474.738043,739284,FINTRACE_SYNTHETIC,DEMO
2026-07-22,s7,ITC,ITC Ltd,Consumer,EQUITY,472.633965,473.790793,471.523457,472.676483,810555,FINTRACE_SYNTHETIC,DEMO
2026-07-23,s7,ITC,ITC Ltd,Consumer,EQUITY,470.745308,471.924363,469.751148,470.753448,881826,FINTRACE_SYNTHETIC,DEMO
2026-07-24,s7,ITC,ITC Ltd,Consumer,EQUITY,469.110139,470.127711,467.930181,469.089074,953097,FINTRACE_SYNTHETIC,DEMO
2026-07-25,s7,ITC,ITC Ltd,Consumer,EQUITY,467.820556,468.898665,466.656284,467.77734,1024368,FINTRACE_SYNTHETIC,DEMO
2026-07-26,s7,ITC,ITC Ltd,Consumer,EQUITY,466.934466,468.100977,465.923971,466.877332,1095639,FINTRACE_SYNTHETIC,DEMO
2026-07-27,s7,ITC,ITC Ltd,Consumer,EQUITY,466.470293,467.512322,465.268913,466.407853,1166910,FINTRACE_SYNTHETIC,DEMO
2026-07-28,s7,ITC,ITC Ltd,Consumer,EQUITY,466.405459,467.452784,465.210045,466.345862,1238181,FINTRACE_SYNTHETIC,DEMO
2026-07-29,s7,ITC,ITC Ltd,Consumer,EQUITY,466.678772,467.845083,465.682251,466.628918,1309452,FINTRACE_SYNTHETIC,DEMO
2026-07-30,s7,ITC,ITC Ltd,Consumer,EQUITY,467.196502,468.268197,466.038085,467.161381,1380723,FINTRACE_SYNTHETIC,DEMO
2026-07-31,s7,ITC,ITC Ltd,Consumer,EQUITY,467.841562,468.862205,466.670185,467.823771,501994,FINTRACE_SYNTHETIC,DEMO
2026-08-01,s7,ITC,ITC Ltd,Consumer,EQUITY,468.484909,469.651494,467.501116,468.484414,573265,FINTRACE_SYNTHETIC,DEMO
2026-08-02,s7,ITC,ITC Ltd,Consumer,EQUITY,468.998092,470.113491,467.891729,469.012237,644536,FINTRACE_SYNTHETIC,DEMO
2026-08-03,s7,ITC,ITC Ltd,Consumer,EQUITY,469.265737,470.281607,468.098757,469.289509,715807,FINTRACE_SYNTHETIC,DEMO
2026-08-04,s7,ITC,ITC Ltd,Consumer,EQUITY,469.19678,470.382886,468.179999,469.223312,787078,FINTRACE_SYNTHETIC,DEMO
2026-08-05,s7,ITC,ITC Ltd,Consumer,EQUITY,468.733385,469.877391,467.652352,468.754626,858349,FINTRACE_SYNTHETIC,DEMO
2026-08-06,s7,ITC,ITC Ltd,Consumer,EQUITY,467.856681,468.820604,466.687955,467.864196,929620,FINTRACE_SYNTHETIC,DEMO
2026-08-07,s7,ITC,ITC Ltd,Consumer,EQUITY,466.588781,467.728644,465.533239,466.574587,1000891,FINTRACE_SYNTHETIC,DEMO
2026-08-08,s7,ITC,ITC Ltd,Consumer,EQUITY,464.990888,466.122897,463.903302,464.94825,1072162,FINTRACE_SYNTHETIC,DEMO
2026-08-09,s7,ITC,ITC Ltd,Consumer,EQUITY,463.157658,464.09626,461.924395,463.081773,1143433,FINTRACE_SYNTHETIC,DEMO
2026-08-10,s7,ITC,ITC Ltd,Consumer,EQUITY,461.208375,462.317955,460.039999,461.096875,1214704,FINTRACE_SYNTHETIC,DEMO
2026-08-11,s7,ITC,ITC Ltd,Consumer,EQUITY,459.275756,460.407892,458.1264,459.128981,1285975,FINTRACE_SYNTHETIC,DEMO
2026-08-12,s7,ITC,ITC Ltd,Consumer,EQUITY,457.49347,458.452706,456.175521,457.314488,1357246,FINTRACE_SYNTHETIC,DEMO
2026-08-13,s7,ITC,ITC Ltd,Consumer,EQUITY,455.983551,457.059914,454.708467,455.777921,478517,FINTRACE_SYNTHETIC,DEMO
2026-08-14,s7,ITC,ITC Ltd,Consumer,EQUITY,454.844911,455.975797,453.658144,454.620209,549788,FINTRACE_SYNTHETIC,DEMO
2026-08-15,s7,ITC,ITC Ltd,Consumer,EQUITY,454.144031,455.127245,452.78713,453.909192,621059,FINTRACE_SYNTHETIC,DEMO
2026-08-16,s7,ITC,ITC Ltd,Consumer,EQUITY,453.908748,454.956384,452.587249,453.673273,692330,FINTRACE_SYNTHETIC,DEMO
2026-08-17,s7,ITC,ITC Ltd,Consumer,EQUITY,454.12569,455.260024,452.969949,453.898809,763601,FINTRACE_SYNTHETIC,DEMO
2026-08-18,s7,ITC,ITC Ltd,Consumer,EQUITY,454.741638,455.755684,453.420623,454.531494,834872,FINTRACE_SYNTHETIC,DEMO
2026-08-19,s7,ITC,ITC Ltd,Consumer,EQUITY,455.668666,456.693633,454.373249,455.481607,906143,FINTRACE_SYNTHETIC,DEMO
2026-08-20,s7,ITC,ITC Ltd,Consumer,EQUITY,456.792568,457.934279,455.708243,456.632612,977414,FINTRACE_SYNTHETIC,DEMO
2026-08-21,s7,ITC,ITC Ltd,Consumer,EQUITY,457.983783,459.032701,456.750208,457.852303,1048685,FINTRACE_SYNTHETIC,DEMO
2026-08-22,s7,ITC,ITC Ltd,Consumer,EQUITY,459.109758,460.113241,457.874328,459.005423,1119956,FINTRACE_SYNTHETIC,DEMO
2026-08-23,s7,ITC,ITC Ltd,Consumer,EQUITY,460.047581,461.19355,459.003129,459.966552,1191227,FINTRACE_SYNTHETIC,DEMO
2026-08-24,s7,ITC,ITC Ltd,Consumer,EQUITY,460.695685,461.775942,459.544009,460.632049,1262498,FINTRACE_SYNTHETIC,DEMO
2026-08-25,s7,ITC,ITC Ltd,Consumer,EQUITY,460.983486,461.960008,459.784113,460.92989,1333769,FINTRACE_SYNTHETIC,DEMO
2026-08-26,s7,ITC,ITC Ltd,Consumer,EQUITY,460.878065,462.017688,459.829766,460.826483,455040,FINTRACE_SYNTHETIC,DEMO
2026-08-27,s7,ITC,ITC Ltd,Consumer,EQUITY,460.387231,461.488698,459.266541,460.329798,526311,FINTRACE_SYNTHETIC,DEMO
2026-08-28,s7,ITC,ITC Ltd,Consumer,EQUITY,459.558692,460.500147,458.340883,459.488517,597582,FINTRACE_SYNTHETIC,DEMO
2026-08-29,s7,ITC,ITC Ltd,Consumer,EQUITY,458.475405,459.59638,457.366015,458.387288,668853,FINTRACE_SYNTHETIC,DEMO
2026-08-30,s7,ITC,ITC Ltd,Consumer,EQUITY,457.247548,458.359697,456.10939,457.138539,740124,FINTRACE_SYNTHETIC,DEMO
2026-08-31,s7,ITC,ITC Ltd,Consumer,EQUITY,456.001883,456.923967,454.732162,455.871618,811395,FINTRACE_SYNTHETIC,DEMO
2026-09-01,s7,ITC,ITC Ltd,Consumer,EQUITY,454.869526,455.965025,453.679696,454.720318,882666,FINTRACE_SYNTHETIC,DEMO
2026-09-02,s7,ITC,ITC Ltd,Consumer,EQUITY,453.973286,455.091605,452.817122,453.809953,953937,FINTRACE_SYNTHETIC,DEMO
2026-09-03,s7,ITC,ITC Ltd,Consumer,EQUITY,453.415784,454.3645,452.116028,453.24524,1025208,FINTRACE_SYNTHETIC,DEMO
2026-09-04,s7,ITC,ITC Ltd,Consumer,EQUITY,453.269488,454.340827,452.038406,453.100124,1096479,FINTRACE_SYNTHETIC,DEMO
2026-09-05,s7,ITC,ITC Ltd,Consumer,EQUITY,453.569604,454.696844,452.449077,453.410532,1167750,FINTRACE_SYNTHETIC,DEMO
2026-09-06,s7,ITC,ITC Ltd,Consumer,EQUITY,454.310519,455.292192,453.04737,454.170734,1239021,FINTRACE_SYNTHETIC,DEMO
2025-12-29,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1937.788567,1942.054485,1932.944095,1938.178129,450000,FINTRACE_SYNTHETIC,DEMO
2025-12-30,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1933.303641,1938.298051,1928.914749,1933.617275,529190,FINTRACE_SYNTHETIC,DEMO
2025-12-31,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1929.146507,1934.126879,1924.88681,1929.390902,608380,FINTRACE_SYNTHETIC,DEMO
2026-01-01,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1925.764396,1929.943175,1920.959621,1925.955369,687570,FINTRACE_SYNTHETIC,DEMO
2026-01-02,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1923.520996,1928.257073,1919.045306,1923.681786,766760,FINTRACE_SYNTHETIC,DEMO
2026-01-03,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1922.661205,1927.587607,1918.543189,1922.820048,845950,FINTRACE_SYNTHETIC,DEMO
2026-01-04,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1923.28726,1927.590153,1918.517344,1923.47448,925140,FINTRACE_SYNTHETIC,DEMO
2026-01-05,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1925.348524,1930.077143,1920.772065,1925.593412,1004330,FINTRACE_SYNTHETIC,DEMO
2026-01-06,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1928.645899,1933.785851,1924.648298,1928.97368,1083520,FINTRACE_SYNTHETIC,DEMO
2026-01-07,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1932.850451,1937.544569,1928.10421,1933.279639,1162710,FINTRACE_SYNTHETIC,DEMO
2026-01-08,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1937.534475,1942.478183,1932.846541,1938.074856,1241900,FINTRACE_SYNTHETIC,DEMO
2026-01-09,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1942.212039,1947.720631,1938.323318,1942.863482,1321090,FINTRACE_SYNTHETIC,DEMO
2026-01-10,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1946.385142,1951.554016,1941.671139,1947.13735,450280,FINTRACE_SYNTHETIC,DEMO
2026-01-11,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1949.591079,1954.734916,1944.807322,1950.424315,529470,FINTRACE_SYNTHETIC,DEMO
2026-01-12,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1951.446518,1957.204885,1947.410207,1952.333221,608660,FINTRACE_SYNTHETIC,DEMO
2026-01-13,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1951.684066,1957.131272,1947.039362,1952.591217,687850,FINTRACE_SYNTHETIC,DEMO
2026-01-14,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1950.177847,1955.252859,1945.343688,1951.069859,767040,FINTRACE_SYNTHETIC,DEMO
2026-01-15,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1946.95566,1952.629413,1942.793883,1947.797514,846230,FINTRACE_SYNTHETIC,DEMO
2026-01-16,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1942.196541,1947.572352,1937.670915,1942.95687,925420,FINTRACE_SYNTHETIC,DEMO
2026-01-17,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1936.213974,1940.886693,1931.384374,1936.867811,1004610,FINTRACE_SYNTHETIC,DEMO
2026-01-18,s8,BHARTIARTL,Bharti Airtel Ltd,Telecom,EQUITY,1929.426348,1934.698149,1925.173813,1929.957262,1083800,FINTRACE_SYNTHETIC,DEMO
